id,title,budget,revenue,runtime,genres,release_date
9448.0,The Big Hit,13000000.0,27007143.0,91.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",1998-04-24
8656.0,Deep Impact,75000000.0,140464664.0,120.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1998-05-08
58680.0,Woo,13000000.0,8026971.0,84.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1998-05-08
18937.0,Quest for Camelot,40000000.0,38172500.0,86.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",1998-05-15
929.0,Godzilla,130000000.0,379014294.0,139.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",1998-05-20
9452.0,Bulworth,30000000.0,29202884.0,108.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1998-05-15
1878.0,Fear and Loathing in Las Vegas,18500000.0,10680275.0,118.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",1998-05-22
9844.0,The Opposite of Sex,5000000.0,5879254.0,105.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1998-05-22
1965.0,A Perfect Murder,60000000.0,128038368.0,107.0,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",1998-06-05
6068.0,Six Days Seven Nights,70000000.0,164000000.0,98.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1998-06-12
15037.0,Can't Hardly Wait,10000000.0,25605015.0,100.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1998-06-12
21334.0,Children of Heaven,180000.0,900000.0,89.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",1997-08-01
10674.0,Mulan,90000000.0,304320254.0,88.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",1998-06-18
846.0,The X Files,66000000.0,189198313.0,121.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",1998-06-19
3050.0,Doctor Dolittle,71000000.0,294456605.0,85.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",1998-06-22
1389.0,Out of Sight,48000000.0,77745568.0,123.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",1998-06-26
9464.0,Buffalo '66,1500000.0,2375097.0,110.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1998-01-20
95.0,Armageddon,140000000.0,553799566.0,151.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",1998-07-01
944.0,Lethal Weapon 4,140000000.0,285444603.0,127.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",1998-07-10
11551.0,Small Soldiers,40000000.0,54682547.0,110.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",1998-07-10
473.0,Pi,60000.0,3221152.0,84.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1998-07-10
544.0,There's Something About Mary,23000000.0,369884651.0,119.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",1998-07-15
65203.0,The Broadway Melody,379000.0,4358000.0,100.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",1929-02-08
33680.0,Grand Hotel,700000.0,2594000.0,112.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1932-05-25
56164.0,Cavalcade,1180280.0,7630000.0,110.0,"[{'id': 18, 'name': 'Drama'}]",1933-02-08
12311.0,Mutiny on the Bounty,1950000.0,4460000.0,132.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",1935-11-08
34106.0,You Can't Take It With You,1644736.0,7433101.0,126.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1938-08-23
43266.0,How Green Was My Valley,1250000.0,6000000.0,118.0,"[{'id': 18, 'name': 'Drama'}]",1941-10-28
27367.0,Mrs. Miniver,1344000.0,13500000.0,134.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",1942-06-04
28580.0,The Lost Weekend,1250000.0,11000000.0,101.0,"[{'id': 18, 'name': 'Drama'}]",1945-11-25
887.0,The Best Years of Our Lives,2100000.0,23650000.0,172.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",1946-12-25
33667.0,Gentleman's Agreement,2000000.0,7800000.0,118.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1947-11-11
27191.0,The Greatest Show on Earth,4000000.0,36000000.0,152.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1952-01-10
11426.0,From Here to Eternity,1650000.0,30500000.0,118.0,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1953-08-28
654.0,On the Waterfront,910000.0,9600000.0,108.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1954-06-22
15919.0,Marty,343000.0,3000000.0,90.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1955-04-11
1725.0,West Side Story,6000000.0,43656822.0,152.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",1961-10-18
5769.0,Tom Jones,1000000.0,37600000.0,128.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",1963-10-06
874.0,A Man for All Seasons,3900000.0,28350000.0,120.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",1966-12-12
10633.0,In the Heat of the Night,2000000.0,27379978.0,109.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",1967-08-02
17917.0,Oliver!,10000000.0,37402877.0,153.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",1968-09-26
3116.0,Midnight Cowboy,3600000.0,44785053.0,113.0,"[{'id': 18, 'name': 'Drama'}]",1969-05-25
1051.0,The French Connection,1800000.0,41158757.0,104.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",1971-10-09
1366.0,Rocky,1000000.0,117235147.0,119.0,"[{'id': 18, 'name': 'Drama'}]",1976-11-21
12102.0,Kramer vs. Kramer,8000000.0,106260000.0,105.0,"[{'id': 18, 'name': 'Drama'}]",1979-12-18
9443.0,Chariots of Fire,5500000.0,58972904.0,123.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",1981-05-15
606.0,Out of Africa,31000000.0,128499205.0,161.0,"[{'id': 18, 'name': 'Drama'}]",1985-12-20
746.0,The Last Emperor,23000000.0,43984230.0,163.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",1987-10-21
380.0,Rain Man,25000000.0,412800000.0,133.0,"[{'id': 18, 'name': 'Drama'}]",1988-12-11
403.0,Driving Miss Daisy,7500000.0,145793296.0,99.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1989-12-13
13820.0,Repo Man,1500000.0,2300000.0,92.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",1984-02-20
13597.0,Labyrinth,25000000.0,12729917.0,101.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",1986-06-27
2108.0,The Breakfast Club,1000000.0,51525171.0,97.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1985-02-15
10014.0,A Nightmare on Elm Street Part 2: Freddy's Revenge,3000000.0,29999213.0,87.0,"[{'id': 27, 'name': 'Horror'}]",1985-10-31
10072.0,A Nightmare on Elm Street 3: Dream Warriors,5000000.0,44793222.0,96.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1987-02-27
10131.0,A Nightmare on Elm Street 4: The Dream Master,7000000.0,72500000.0,99.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1988-08-19
10160.0,A Nightmare on Elm Street 5: The Dream Child,8000000.0,22168359.0,89.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1989-08-11
11284.0,Freddy's Dead: The Final Nightmare,11000000.0,34872033.0,89.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}]",1991-09-05
4488.0,Friday the 13th,550000.0,59754601.0,95.0,"[{'id': 27, 'name': 'Horror'}]",1980-05-09
9725.0,Friday the 13th Part 2,1250000.0,21722776.0,87.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1981-05-01
9728.0,Friday the 13th Part III,4000000.0,36690067.0,95.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1982-08-13
9730.0,Friday the 13th: The Final Chapter,2600000.0,32980880.0,91.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1984-04-13
9731.0,Friday the 13th: A New Beginning,2200000.0,21930418.0,92.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1985-03-22
10225.0,Friday the 13th Part VI: Jason Lives,3000000.0,19472057.0,86.0,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",1986-08-01
10281.0,Friday the 13th Part VII: The New Blood,2800000.0,19170001.0,88.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1988-05-13
10283.0,Friday the 13th Part VIII: Jason Takes Manhattan,5000000.0,14000000.0,100.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1989-07-28
948.0,Halloween,300000.0,70000000.0,91.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1978-10-25
11281.0,Halloween II,2500000.0,25533818.0,92.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1981-10-30
10676.0,Halloween III: Season of the Witch,2500000.0,14400000.0,98.0,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",1982-10-22
11357.0,Halloween 4: The Return of Michael Myers,5000000.0,17768757.0,88.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1988-10-21
11361.0,Halloween 5: The Revenge of Michael Myers,5000000.0,11642254.0,96.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1989-10-12
36599.0,Prom Night,1000000.0,14796236.0,92.0,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",1980-07-18
10585.0,Child's Play,9000000.0,44196684.0,87.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1988-11-08
11186.0,Child's Play 2,13000000.0,35763605.0,84.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",1990-11-09
11187.0,Child's Play 3,13000000.0,20560255.0,90.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]",1991-08-30
609.0,Poltergeist,10700000.0,122200000.0,114.0,"[{'id': 27, 'name': 'Horror'}]",1982-06-04
11133.0,Poltergeist II: The Other Side,19000000.0,40996665.0,91.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1986-05-23
10306.0,Poltergeist III,10500000.0,14144000.0,98.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1988-06-10
9552.0,The Exorcist,8000000.0,441306145.0,122.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1973-12-26
11586.0,Exorcist II: The Heretic,14000000.0,30749142.0,118.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 14, 'name': 'Fantasy'}]",1977-06-17
941.0,Lethal Weapon,15000000.0,120207127.0,110.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",1987-03-06
942.0,Lethal Weapon 2,25000000.0,227853986.0,114.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",1989-07-07
943.0,Lethal Weapon 3,35000000.0,321731527.0,118.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",1992-05-15
927.0,Gremlins,11000000.0,153083102.0,106.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",1984-06-07
928.0,Gremlins 2: The New Batch,50000000.0,41482207.0,106.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}]",1990-06-15
9340.0,The Goonies,19000000.0,61503218.0,114.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",1985-06-06
9342.0,The Mask of Zorro,95000000.0,250288523.0,136.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",1998-07-16
19.0,Metropolis,92620000.0,650422.0,153.0,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",1927-01-10
165.0,Back to the Future Part II,40000000.0,332000000.0,108.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",1989-11-20
196.0,Back to the Future Part III,40000000.0,244527583.0,118.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",1990-05-25
551.0,The Poseidon Adventure,5000000.0,84563118.0,117.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",1972-12-01
3170.0,Bambi,858000.0,267447150.0,70.0,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",1942-08-14
346.0,Seven Samurai,2000000.0,271841.0,207.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",1954-04-26
859.0,Dangerous Liaisons,14000000.0,34670720.0,119.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1988-12-16
841.0,Dune,40000000.0,30925690.0,137.0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",1984-12-14
11051.0,The Last Temptation of Christ,7000000.0,8373585.0,164.0,"[{'id': 18, 'name': 'Drama'}]",1988-08-12
242.0,The Godfather: Part III,54000000.0,136766062.0,162.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1990-12-24
1411.0,The Rapture,1227401.0,1277401.0,100.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",1991-10-04
9769.0,Lolita,62000000.0,1060056.0,137.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1997-09-27
9424.0,Disturbing Behavior,15000000.0,17507368.0,84.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",1998-07-24
9835.0,Jane Austen's Mafia!,10000000.0,19000000.0,84.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",1998-07-24
857.0,Saving Private Ryan,70000000.0,481840909.0,169.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",1998-07-24
10957.0,The Black Cauldron,25000000.0,21288692.0,80.0,"[{'id': 16, 'name': 'Animation'}]",1985-07-24
9570.0,The Black Hole,20000000.0,35841901.0,98.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",1979-12-18
65157.0,Cheetah,5000000.0,8153677.0,83.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",1989-08-18
9994.0,The Great Mouse Detective,14000000.0,38625550.0,74.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",1986-07-02
10439.0,Hocus Pocus,28000000.0,39514713.0,96.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",1993-07-16
11158.0,Honey I Blew Up the Kid,40000000.0,58662452.0,89.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",1992-07-16
9354.0,"Honey, I Shrunk the Kids",32000000.0,222724172.0,93.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",1989-06-22
9631.0,The Negotiator,50000000.0,44547681.0,140.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",1998-07-29
1779.0,Roger & Me,160000.0,6706368.0,91.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}]",1989-09-01
10849.0,The Purple Rose of Cairo,15000000.0,10631333.0,82.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1985-03-01
907.0,Doctor Zhivago,11000000.0,111858363.0,197.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",1965-12-22
11974.0,The 'Burbs,18000000.0,36602000.0,101.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1989-02-17
793.0,Blue Velvet,6000000.0,8551228.0,120.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",1986-08-01
9325.0,The Jungle Book,4000000.0,205843612.0,78.0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",1967-10-17
10144.0,The Little Mermaid,40000000.0,222300000.0,83.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",1989-11-17
10414.0,The Mighty Ducks,10000000.0,50752337.0,101.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",1992-10-01
12230.0,One Hundred and One Dalmatians,4000000.0,215880014.0,79.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",1961-01-25
10693.0,Peter Pan,4000000.0,87404651.0,77.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10402, 'name': 'Music'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",1953-02-05
11135.0,The Rescuers Down Under,37931000.0,47431461.0,77.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 80, 'name': 'Crime'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",1990-11-16
11319.0,The Rescuers,1200000.0,71215869.0,78.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",1977-06-22
13155.0,Return to Oz,25000000.0,11137801.0,109.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",1985-06-21
10249.0,The Rocketeer,42000000.0,62000000.0,108.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",1991-06-21
10882.0,Sleeping Beauty,6000000.0,51000000.0,75.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",1959-01-28
24808.0,Something Wicked This Way Comes,19000000.0,5656087.0,95.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",1983-04-29
2619.0,Splash,8000000.0,69821334.0,111.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",1984-03-09
97.0,Tron,17000000.0,33000000.0,96.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",1982-07-09
11675.0,Halloween: H20,17000000.0,55041738.0,86.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1998-08-05
19158.0,Graveyard Shift,10500000.0,11582891.0,89.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",1990-10-26
227.0,The Outsiders,10000000.0,33697647.0,91.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1983-03-25
87.0,Indiana Jones and the Temple of Doom,28000000.0,333000000.0,118.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",1984-05-23
123.0,The Lord of the Rings,4000000.0,30471420.0,132.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",1978-11-15
11336.0,The Dead Zone,10000000.0,20766616.0,103.0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",1983-10-21
9980.0,Maximum Overdrive,10000000.0,7433663.0,97.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",1986-07-25
10489.0,Cujo,5000000.0,21200000.0,91.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1983-08-10
10823.0,Children of the Corn,800000.0,14000000.0,93.0,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1984-03-09
11497.0,All Dogs Go to Heaven,13800000.0,27100027.0,89.0,"[{'id': 18, 'name': 'Drama'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",1989-11-17
2907.0,The Addams Family,30000000.0,191502426.0,99.0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",1991-11-22
9454.0,Ever After: A Cinderella Story,26000000.0,65705772.0,121.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",1998-07-31
8688.0,Snake Eyes,73000000.0,103891409.0,98.0,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",1998-08-07
118452.0,"First Love, Last Rites",300000.0,40542.0,94.0,"[{'id': 18, 'name': 'Drama'}]",1998-08-07
23954.0,Atlantic City,7200000.0,12729678.0,104.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1980-09-02
396.0,Who's Afraid of Virginia Woolf?,7500000.0,33736689.0,131.0,"[{'id': 18, 'name': 'Drama'}]",1966-06-21
16081.0,Doctor Dolittle,18000000.0,9000000.0,152.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",1967-12-19
11837.0,Watership Down,1000000.0,3713768.0,88.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]",1978-10-14
11704.0,The Secret of NIMH,7000000.0,14665733.0,82.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",1982-06-17
